part,prov,sow,demand
101585,NB,2024-12-16,7.0
101585,NB,2024-12-23,0.0
101585,NB,2024-12-30,0.0
101585,NB,2025-01-06,0.0
101585,NB,2025-01-13,0.0
101585,NB,2025-01-20,0.0
101585,NB,2025-01-27,0.0
101585,NB,2025-02-03,0.0
101585,NB,2025-02-10,0.0
101585,NB,2025-02-17,0.0
101585,NB,2025-02-24,0.0
101585,NB,2025-03-03,0.0
101585,NB,2025-03-10,0.0
101585,NB,2025-03-17,0.0
101585,NB,2025-03-24,0.0
101585,NB,2025-03-31,0.0
101585,NB,2025-04-07,0.0
101585,NB,2025-04-14,0.0
101585,NB,2025-04-21,0.0
101585,NB,2025-04-28,0.0
101585,NB,2025-05-05,0.0
101585,NB,2025-05-12,0.0
101585,NB,2025-05-19,0.0
101585,NB,2025-05-26,0.0
101585,NB,2025-06-02,0.0
101589,AB,2024-06-10,72.0
101589,AB,2024-06-17,336.0
101589,AB,2024-06-24,60.0
101589,AB,2024-07-01,84.0
101589,AB,2024-07-08,216.0
101589,AB,2024-07-15,72.0
101589,AB,2024-07-22,120.0
101589,AB,2024-07-29,48.0
101589,AB,2024-08-05,72.0
101589,AB,2024-08-12,84.0
101589,AB,2024-08-19,72.0
101589,AB,2024-08-26,120.0
101589,AB,2024-09-02,60.0
101589,AB,2024-09-09,120.0
101589,AB,2024-09-16,144.0
101589,AB,2024-09-23,144.0
101589,AB,2024-09-30,72.0
101589,AB,2024-10-07,24.0
101589,AB,2024-10-14,0.0
101589,AB,2024-10-21,0.0
101589,AB,2024-10-28,180.0
101589,AB,2024-11-04,180.0
101589,AB,2024-11-11,108.0
101589,AB,2024-11-18,120.0
101589,AB,2024-11-25,84.0
101589,AB,2024-12-02,72.0
101589,AB,2024-12-09,60.0
101589,AB,2024-12-16,108.0
101589,AB,2024-12-23,12.0
101589,AB,2024-12-30,48.0
101589,AB,2025-01-06,192.0
101589,AB,2025-01-13,84.0
101589,AB,2025-01-20,48.0
101589,AB,2025-01-27,60.0
101589,AB,2025-02-03,96.0
101589,AB,2025-02-10,132.0
101589,AB,2025-02-17,36.0
101589,AB,2025-02-24,48.0
101589,AB,2025-03-03,96.0
101589,AB,2025-03-10,72.0
101589,AB,2025-03-17,72.0
101589,AB,2025-03-24,84.0
101589,AB,2025-03-31,60.0
101589,AB,2025-04-07,108.0
101589,AB,2025-04-14,0.0
101589,AB,2025-04-21,0.0
101589,AB,2025-04-28,0.0
101589,AB,2025-05-05,0.0
101589,AB,2025-05-12,0.0
101589,AB,2025-05-19,0.0
101589,AB,2025-05-26,0.0
101589,AB,2025-06-02,0.0
101589,NB,2024-06-10,28.0
101589,NB,2024-06-17,29.0
101589,NB,2024-06-24,54.0
101589,NB,2024-07-01,97.0
101589,NB,2024-07-08,86.0
101589,NB,2024-07-15,99.0
101589,NB,2024-07-22,75.0
101589,NB,2024-07-29,114.0
101589,NB,2024-08-05,89.0
101589,NB,2024-08-12,109.0
101589,NB,2024-08-19,91.0
101589,NB,2024-08-26,112.0
101589,NB,2024-09-02,66.0
101589,NB,2024-09-09,108.0
101589,NB,2024-09-16,89.0
101589,NB,2024-09-23,94.0
101589,NB,2024-09-30,92.0
101589,NB,2024-10-07,95.0
101589,NB,2024-10-14,88.0
101589,NB,2024-10-21,91.0
101589,NB,2024-10-28,75.0
101589,NB,2024-11-04,101.0
101589,NB,2024-11-11,95.0
101589,NB,2024-11-18,112.0
101589,NB,2024-11-25,114.0
101589,NB,2024-12-02,72.0
101589,NB,2024-12-09,79.0
101589,NB,2024-12-16,94.0
101589,NB,2024-12-23,74.0
101589,NB,2024-12-30,61.0
101589,NB,2025-01-06,15.0
101589,NB,2025-01-13,64.0
101589,NB,2025-01-20,101.0
101589,NB,2025-01-27,107.0
101589,NB,2025-02-03,71.0
101589,NB,2025-02-10,70.0
101589,NB,2025-02-17,79.0
101589,NB,2025-02-24,78.0
101589,NB,2025-03-03,103.0
101589,NB,2025-03-10,65.0
101589,NB,2025-03-17,70.0
101589,NB,2025-03-24,83.0
101589,NB,2025-03-31,77.0
101589,NB,2025-04-07,99.0
101589,NB,2025-04-14,72.0
101589,NB,2025-04-21,106.0
101589,NB,2025-04-28,54.0
101589,NB,2025-05-05,37.0
101589,NB,2025-05-12,25.0
101589,NB,2025-05-19,78.0
101589,NB,2025-05-26,64.0
101589,NB,2025-06-02,75.0
101589,NL,2024-06-10,12.0
101589,NL,2024-06-17,198.0
101589,NL,2024-06-24,50.0
101589,NL,2024-07-01,63.0
101589,NL,2024-07-08,3.0
101589,NL,2024-07-15,40.0
101589,NL,2024-07-22,66.0
101589,NL,2024-07-29,39.0
101589,NL,2024-08-05,48.0
101589,NL,2024-08-12,48.0
101589,NL,2024-08-19,36.0
101589,NL,2024-08-26,0.0
101589,NL,2024-09-02,0.0
101589,NL,2024-09-09,0.0
101589,NL,2024-09-16,0.0
101589,NL,2024-09-23,109.0
101589,NL,2024-09-30,36.0
101589,NL,2024-10-07,0.0
101589,NL,2024-10-14,0.0
101589,NL,2024-10-21,0.0
101589,NL,2024-10-28,3.0
101589,NL,2024-11-04,171.0
101589,NL,2024-11-11,36.0
101589,NL,2024-11-18,36.0
101589,NL,2024-11-25,61.0
101589,NL,2024-12-02,72.0
101589,NL,2024-12-09,72.0
101589,NL,2024-12-16,12.0
101589,NL,2024-12-23,0.0
101589,NL,2024-12-30,37.0
101589,NL,2025-01-06,24.0
101589,NL,2025-01-13,28.0
101589,NL,2025-01-20,72.0
101589,NL,2025-01-27,51.0
101589,NL,2025-02-03,48.0
101589,NL,2025-02-10,4.0
101589,NL,2025-02-17,60.0
101589,NL,2025-02-24,0.0
101589,NL,2025-03-03,75.0
101589,NL,2025-03-10,60.0
101589,NL,2025-03-17,0.0
101589,NL,2025-03-24,0.0
101589,NL,2025-03-31,48.0
101589,NL,2025-04-07,12.0
101589,NL,2025-04-14,48.0
101589,NL,2025-04-21,24.0
101589,NL,2025-04-28,36.0
101589,NL,2025-05-05,0.0
101589,NL,2025-05-12,0.0
101589,NL,2025-05-19,0.0
101589,NL,2025-05-26,0.0
101589,NL,2025-06-02,0.0
101589,ON,2024-06-10,36.0
101589,ON,2024-06-17,36.0
101589,ON,2024-06-24,24.0
101589,ON,2024-07-01,0.0
101589,ON,2024-07-08,60.0
101589,ON,2024-07-15,24.0
101589,ON,2024-07-22,36.0
101589,ON,2024-07-29,36.0
101589,ON,2024-08-05,60.0
101589,ON,2024-08-12,36.0
101589,ON,2024-08-19,24.0
101589,ON,2024-08-26,12.0
101589,ON,2024-09-02,0.0
101589,ON,2024-09-09,24.0
101589,ON,2024-09-16,24.0
101589,ON,2024-09-23,12.0
101589,ON,2024-09-30,0.0
101589,ON,2024-10-07,0.0
101589,ON,2024-10-14,24.0
101589,ON,2024-10-21,24.0
101589,ON,2024-10-28,0.0
101589,ON,2024-11-04,48.0
101589,ON,2024-11-11,0.0
101589,ON,2024-11-18,24.0
101589,ON,2024-11-25,0.0
101589,ON,2024-12-02,36.0
101589,ON,2024-12-09,0.0
101589,ON,2024-12-16,0.0
101589,ON,2024-12-23,0.0
101589,ON,2024-12-30,0.0
101589,ON,2025-01-06,36.0
101589,ON,2025-01-13,24.0
101589,ON,2025-01-20,24.0
101589,ON,2025-01-27,24.0
101589,ON,2025-02-03,12.0
101589,ON,2025-02-10,0.0
101589,ON,2025-02-17,0.0
101589,ON,2025-02-24,12.0
101589,ON,2025-03-03,12.0
101589,ON,2025-03-10,36.0
101589,ON,2025-03-17,0.0
101589,ON,2025-03-24,0.0
101589,ON,2025-03-31,0.0
101589,ON,2025-04-07,24.0
101589,ON,2025-04-14,12.0
101589,ON,2025-04-21,0.0
101589,ON,2025-04-28,0.0
101589,ON,2025-05-05,12.0
101589,ON,2025-05-12,0.0
101589,ON,2025-05-19,0.0
101589,ON,2025-05-26,0.0
101589,ON,2025-06-02,0.0
101589,PE,2024-06-10,1.0
101589,PE,2024-06-17,0.0
101589,PE,2024-06-24,0.0
101589,PE,2024-07-01,2.0
101589,PE,2024-07-08,0.0
101589,PE,2024-07-15,0.0
101589,PE,2024-07-22,0.0
101589,PE,2024-07-29,0.0
101589,PE,2024-08-05,0.0
101589,PE,2024-08-12,0.0
101589,PE,2024-08-19,0.0
101589,PE,2024-08-26,0.0
101589,PE,2024-09-02,0.0
101589,PE,2024-09-09,0.0
101589,PE,2024-09-16,0.0
101589,PE,2024-09-23,0.0
101589,PE,2024-09-30,0.0
101589,PE,2024-10-07,0.0
101589,PE,2024-10-14,0.0
101589,PE,2024-10-21,0.0
101589,PE,2024-10-28,0.0
101589,PE,2024-11-04,0.0
101589,PE,2024-11-11,0.0
101589,PE,2024-11-18,0.0
101589,PE,2024-11-25,0.0
101589,PE,2024-12-02,0.0
101589,PE,2024-12-09,0.0
101589,PE,2024-12-16,0.0
101589,PE,2024-12-23,0.0
101589,PE,2024-12-30,0.0
101589,PE,2025-01-06,0.0
101589,PE,2025-01-13,0.0
101589,PE,2025-01-20,0.0
101589,PE,2025-01-27,0.0
101589,PE,2025-02-03,0.0
101589,PE,2025-02-10,0.0
101589,PE,2025-02-17,0.0
101589,PE,2025-02-24,0.0
101589,PE,2025-03-03,0.0
101589,PE,2025-03-10,0.0
101589,PE,2025-03-17,0.0
101589,PE,2025-03-24,0.0
101589,PE,2025-03-31,0.0
101589,PE,2025-04-07,0.0
101589,PE,2025-04-14,0.0
101589,PE,2025-04-21,0.0
101589,PE,2025-04-28,0.0
101589,PE,2025-05-05,0.0
101589,PE,2025-05-12,0.0
101589,PE,2025-05-19,0.0
101589,PE,2025-05-26,0.0
101589,PE,2025-06-02,0.0
101590,AB,2024-06-10,84.0
101590,AB,2024-06-17,168.0
101590,AB,2024-06-24,72.0
101590,AB,2024-07-01,60.0
101590,AB,2024-07-08,84.0
101590,AB,2024-07-15,132.0
101590,AB,2024-07-22,108.0
101590,AB,2024-07-29,156.0
101590,AB,2024-08-05,36.0
101590,AB,2024-08-12,96.0
101590,AB,2024-08-19,108.0
101590,AB,2024-08-26,96.0
101590,AB,2024-09-02,96.0
101590,AB,2024-09-09,96.0
101590,AB,2024-09-16,240.0
101590,AB,2024-09-23,60.0
101590,AB,2024-09-30,96.0
101590,AB,2024-10-07,60.0
101590,AB,2024-10-14,180.0
101590,AB,2024-10-21,60.0
101590,AB,2024-10-28,84.0
101590,AB,2024-11-04,156.0
101590,AB,2024-11-11,156.0
101590,AB,2024-11-18,84.0
101590,AB,2024-11-25,108.0
101590,AB,2024-12-02,120.0
101590,AB,2024-12-09,168.0
101590,AB,2024-12-16,72.0
101590,AB,2024-12-23,48.0
101590,AB,2024-12-30,96.0
101590,AB,2025-01-06,120.0
101590,AB,2025-01-13,132.0
101590,AB,2025-01-20,144.0
101590,AB,2025-01-27,84.0
101590,AB,2025-02-03,48.0
101590,AB,2025-02-10,144.0
101590,AB,2025-02-17,108.0
101590,AB,2025-02-24,96.0
101590,AB,2025-03-03,60.0
101590,AB,2025-03-10,96.0
101590,AB,2025-03-17,120.0
101590,AB,2025-03-24,120.0
101590,AB,2025-03-31,108.0
101590,AB,2025-04-07,120.0
101590,AB,2025-04-14,84.0
101590,AB,2025-04-21,144.0
101590,AB,2025-04-28,84.0
101590,AB,2025-05-05,60.0
101590,AB,2025-05-12,132.0
101590,AB,2025-05-19,72.0
101590,AB,2025-05-26,120.0
101590,AB,2025-06-02,120.0
101590,NB,2024-06-10,3.0
101590,NB,2024-06-17,0.0
101590,NB,2024-06-24,14.0
101590,NB,2024-07-01,107.0
101590,NB,2024-07-08,77.0
101590,NB,2024-07-15,85.0
101590,NB,2024-07-22,89.0
101590,NB,2024-07-29,97.0
101590,NB,2024-08-05,73.0
101590,NB,2024-08-12,85.0
101590,NB,2024-08-19,69.0
101590,NB,2024-08-26,84.0
101590,NB,2024-09-02,68.0
101590,NB,2024-09-09,74.0
101590,NB,2024-09-16,81.0
101590,NB,2024-09-23,77.0
101590,NB,2024-09-30,71.0
101590,NB,2024-10-07,65.0
101590,NB,2024-10-14,86.0
101590,NB,2024-10-21,96.0
101590,NB,2024-10-28,76.0
101590,NB,2024-11-04,98.0
101590,NB,2024-11-11,64.0
101590,NB,2024-11-18,86.0
101590,NB,2024-11-25,93.0
101590,NB,2024-12-02,88.0
101590,NB,2024-12-09,67.0
101590,NB,2024-12-16,102.0
101590,NB,2024-12-23,65.0
101590,NB,2024-12-30,78.0
101590,NB,2025-01-06,13.0
101590,NB,2025-01-13,60.0
101590,NB,2025-01-20,74.0
101590,NB,2025-01-27,91.0
101590,NB,2025-02-03,84.0
101590,NB,2025-02-10,72.0
101590,NB,2025-02-17,61.0
101590,NB,2025-02-24,83.0
101590,NB,2025-03-03,78.0
101590,NB,2025-03-10,72.0
101590,NB,2025-03-17,64.0
101590,NB,2025-03-24,84.0
101590,NB,2025-03-31,69.0
101590,NB,2025-04-07,92.0
101590,NB,2025-04-14,82.0
101590,NB,2025-04-21,77.0
101590,NB,2025-04-28,68.0
101590,NB,2025-05-05,71.0
101590,NB,2025-05-12,91.0
101590,NB,2025-05-19,60.0
101590,NB,2025-05-26,66.0
101590,NB,2025-06-02,55.0
101590,NL,2024-06-10,60.0
101590,NL,2024-06-17,36.0
101590,NL,2024-06-24,96.0
101590,NL,2024-07-01,75.0
101590,NL,2024-07-08,60.0
101590,NL,2024-07-15,61.0
101590,NL,2024-07-22,76.0
101590,NL,2024-07-29,49.0
101590,NL,2024-08-05,67.0
101590,NL,2024-08-12,99.0
101590,NL,2024-08-19,74.0
101590,NL,2024-08-26,41.0
101590,NL,2024-09-02,91.0
101590,NL,2024-09-09,25.0
101590,NL,2024-09-16,25.0
101590,NL,2024-09-23,37.0
101590,NL,2024-09-30,62.0
101590,NL,2024-10-07,54.0
101590,NL,2024-10-14,208.0
101590,NL,2024-10-21,73.0
101590,NL,2024-10-28,5.0
101590,NL,2024-11-04,180.0
101590,NL,2024-11-11,125.0
101590,NL,2024-11-18,60.0
101590,NL,2024-11-25,72.0
101590,NL,2024-12-02,36.0
101590,NL,2024-12-09,108.0
101590,NL,2024-12-16,111.0
101590,NL,2024-12-23,0.0
101590,NL,2024-12-30,61.0
101590,NL,2025-01-06,102.0
101590,NL,2025-01-13,52.0
101590,NL,2025-01-20,46.0
101590,NL,2025-01-27,48.0
101590,NL,2025-02-03,86.0
101590,NL,2025-02-10,113.0
101590,NL,2025-02-17,27.0
101590,NL,2025-02-24,60.0
101590,NL,2025-03-03,126.0
101590,NL,2025-03-10,60.0
101590,NL,2025-03-17,68.0
101590,NL,2025-03-24,159.0
101590,NL,2025-03-31,74.0
101590,NL,2025-04-07,12.0
101590,NL,2025-04-14,132.0
101590,NL,2025-04-21,5.0
101590,NL,2025-04-28,141.0
101590,NL,2025-05-05,51.0
101590,NL,2025-05-12,86.0
101590,NL,2025-05-19,97.0
101590,NL,2025-05-26,120.0
101590,NL,2025-06-02,0.0
101590,NS,2024-06-10,135.0
101590,NS,2024-06-17,148.0
101590,NS,2024-06-24,155.0
101590,NS,2024-07-01,146.0
101590,NS,2024-07-08,141.0
101590,NS,2024-07-15,137.0
101590,NS,2024-07-22,150.0
101590,NS,2024-07-29,159.0
101590,NS,2024-08-05,148.0
101590,NS,2024-08-12,135.0
101590,NS,2024-08-19,124.0
101590,NS,2024-08-26,168.0
101590,NS,2024-09-02,110.0
101590,NS,2024-09-09,130.0
101590,NS,2024-09-16,108.0
101590,NS,2024-09-23,152.0
101590,NS,2024-09-30,142.0
101590,NS,2024-10-07,149.0
101590,NS,2024-10-14,120.0
101590,NS,2024-10-21,119.0
101590,NS,2024-10-28,129.0
101590,NS,2024-11-04,128.0
101590,NS,2024-11-11,114.0
101590,NS,2024-11-18,127.0
101590,NS,2024-11-25,127.0
101590,NS,2024-12-02,156.0
101590,NS,2024-12-09,139.0
101590,NS,2024-12-16,175.0
101590,NS,2024-12-23,135.0
101590,NS,2024-12-30,125.0
101590,NS,2025-01-06,0.0
101590,NS,2025-01-13,128.0
101590,NS,2025-01-20,128.0
101590,NS,2025-01-27,146.0
101590,NS,2025-02-03,154.0
101590,NS,2025-02-10,120.0
101590,NS,2025-02-17,117.0
101590,NS,2025-02-24,169.0
101590,NS,2025-03-03,140.0
101590,NS,2025-03-10,94.0
101590,NS,2025-03-17,128.0
101590,NS,2025-03-24,101.0
101590,NS,2025-03-31,128.0
101590,NS,2025-04-07,132.0
101590,NS,2025-04-14,109.0
101590,NS,2025-04-21,134.0
101590,NS,2025-04-28,121.0
101590,NS,2025-05-05,100.0
101590,NS,2025-05-12,127.0
101590,NS,2025-05-19,110.0
101590,NS,2025-05-26,97.0
101590,NS,2025-06-02,115.0
101590,ON,2024-06-10,110.0
101590,ON,2024-06-17,191.0
101590,ON,2024-06-24,48.0
101590,ON,2024-07-01,25.0
101590,ON,2024-07-08,20.0
101590,ON,2024-07-15,165.0
101590,ON,2024-07-22,79.0
101590,ON,2024-07-29,30.0
101590,ON,2024-08-05,246.0
101590,ON,2024-08-12,23.0
101590,ON,2024-08-19,110.0
101590,ON,2024-08-26,79.0
101590,ON,2024-09-02,41.0
101590,ON,2024-09-09,198.0
101590,ON,2024-09-16,55.0
101590,ON,2024-09-23,65.0
101590,ON,2024-09-30,62.0
101590,ON,2024-10-07,62.0
101590,ON,2024-10-14,100.0
101590,ON,2024-10-21,191.0
101590,ON,2024-10-28,194.0
101590,ON,2024-11-04,54.0
101590,ON,2024-11-11,50.0
101590,ON,2024-11-18,41.0
101590,ON,2024-11-25,29.0
101590,ON,2024-12-02,48.0
101590,ON,2024-12-09,115.0
101590,ON,2024-12-16,68.0
101590,ON,2024-12-23,61.0
101590,ON,2024-12-30,49.0
101590,ON,2025-01-06,114.0
101590,ON,2025-01-13,74.0
101590,ON,2025-01-20,73.0
101590,ON,2025-01-27,62.0
101590,ON,2025-02-03,43.0
101590,ON,2025-02-10,80.0
101590,ON,2025-02-17,39.0
101590,ON,2025-02-24,61.0
101590,ON,2025-03-03,34.0
101590,ON,2025-03-10,18.0
101590,ON,2025-03-17,65.0
101590,ON,2025-03-24,28.0
101590,ON,2025-03-31,46.0
101590,ON,2025-04-07,61.0
101590,ON,2025-04-14,16.0
101590,ON,2025-04-21,23.0
101590,ON,2025-04-28,60.0
101590,ON,2025-05-05,28.0
101590,ON,2025-05-12,16.0
101590,ON,2025-05-19,40.0
101590,ON,2025-05-26,80.0
101590,ON,2025-06-02,28.0
101590,PE,2024-06-10,22.0
101590,PE,2024-06-17,29.0
101590,PE,2024-06-24,37.0
101590,PE,2024-07-01,21.0
101590,PE,2024-07-08,42.0
101590,PE,2024-07-15,18.0
101590,PE,2024-07-22,43.0
101590,PE,2024-07-29,69.0
101590,PE,2024-08-05,35.0
101590,PE,2024-08-12,34.0
101590,PE,2024-08-19,32.0
101590,PE,2024-08-26,41.0
101590,PE,2024-09-02,42.0
101590,PE,2024-09-09,33.0
101590,PE,2024-09-16,35.0
101590,PE,2024-09-23,31.0
101590,PE,2024-09-30,29.0
101590,PE,2024-10-07,34.0
101590,PE,2024-10-14,33.0
101590,PE,2024-10-21,32.0
101590,PE,2024-10-28,41.0
101590,PE,2024-11-04,53.0
101590,PE,2024-11-11,44.0
101590,PE,2024-11-18,38.0
101590,PE,2024-11-25,28.0
101590,PE,2024-12-02,33.0
101590,PE,2024-12-09,22.0
101590,PE,2024-12-16,36.0
101590,PE,2024-12-23,22.0
101590,PE,2024-12-30,21.0
101590,PE,2025-01-06,24.0
101590,PE,2025-01-13,28.0
101590,PE,2025-01-20,28.0
101590,PE,2025-01-27,28.0
101590,PE,2025-02-03,22.0
101590,PE,2025-02-10,30.0
101590,PE,2025-02-17,30.0
101590,PE,2025-02-24,40.0
101590,PE,2025-03-03,19.0
101590,PE,2025-03-10,16.0
101590,PE,2025-03-17,24.0
101590,PE,2025-03-24,29.0
101590,PE,2025-03-31,27.0
101590,PE,2025-04-07,27.0
101590,PE,2025-04-14,28.0
101590,PE,2025-04-21,27.0
101590,PE,2025-04-28,27.0
101590,PE,2025-05-05,18.0
101590,PE,2025-05-12,26.0
101590,PE,2025-05-19,22.0
101590,PE,2025-05-26,23.0
101590,PE,2025-06-02,12.0
101591,AB,2024-06-10,480.0
101591,AB,2024-06-17,192.0
101591,AB,2024-06-24,180.0
101591,AB,2024-07-01,156.0
101591,AB,2024-07-08,216.0
101591,AB,2024-07-15,204.0
101591,AB,2024-07-22,96.0
101591,AB,2024-07-29,228.0
101591,AB,2024-08-05,180.0
101591,AB,2024-08-12,240.0
101591,AB,2024-08-19,156.0
101591,AB,2024-08-26,264.0
101591,AB,2024-09-02,228.0
101591,AB,2024-09-09,120.0
101591,AB,2024-09-16,336.0
101591,AB,2024-09-23,252.0
101591,AB,2024-09-30,96.0
101591,AB,2024-10-07,156.0
101591,AB,2024-10-14,228.0
101591,AB,2024-10-21,192.0
101591,AB,2024-10-28,156.0
101591,AB,2024-11-04,168.0
101591,AB,2024-11-11,132.0
101591,AB,2024-11-18,228.0
101591,AB,2024-11-25,312.0
101591,AB,2024-12-02,144.0
101591,AB,2024-12-09,120.0
101591,AB,2024-12-16,264.0
101591,AB,2024-12-23,48.0
101591,AB,2024-12-30,132.0
101591,AB,2025-01-06,336.0
101591,AB,2025-01-13,228.0
101591,AB,2025-01-20,96.0
101591,AB,2025-01-27,168.0
101591,AB,2025-02-03,108.0
101591,AB,2025-02-10,180.0
101591,AB,2025-02-17,120.0
101591,AB,2025-02-24,204.0
101591,AB,2025-03-03,108.0
101591,AB,2025-03-10,180.0
101591,AB,2025-03-17,120.0
101591,AB,2025-03-24,180.0
101591,AB,2025-03-31,168.0
101591,AB,2025-04-07,180.0
101591,AB,2025-04-14,120.0
101591,AB,2025-04-21,144.0
101591,AB,2025-04-28,384.0
101591,AB,2025-05-05,180.0
101591,AB,2025-05-12,216.0
101591,AB,2025-05-19,180.0
101591,AB,2025-05-26,120.0
101591,AB,2025-06-02,72.0
101591,NB,2024-06-10,12.0
101591,NB,2024-06-17,14.0
101591,NB,2024-06-24,22.0
101591,NB,2024-07-01,74.0
101591,NB,2024-07-08,79.0
101591,NB,2024-07-15,83.0
101591,NB,2024-07-22,81.0
101591,NB,2024-07-29,81.0
101591,NB,2024-08-05,82.0
101591,NB,2024-08-12,64.0
101591,NB,2024-08-19,106.0
101591,NB,2024-08-26,107.0
101591,NB,2024-09-02,57.0
101591,NB,2024-09-09,57.0
101591,NB,2024-09-16,55.0
101591,NB,2024-09-23,76.0
101591,NB,2024-09-30,54.0
101591,NB,2024-10-07,70.0
101591,NB,2024-10-14,49.0
101591,NB,2024-10-21,57.0
101591,NB,2024-10-28,84.0
101591,NB,2024-11-04,68.0
101591,NB,2024-11-11,52.0
101591,NB,2024-11-18,77.0
101591,NB,2024-11-25,48.0
101591,NB,2024-12-02,71.0
101591,NB,2024-12-09,44.0
101591,NB,2024-12-16,103.0
101591,NB,2024-12-23,59.0
101591,NB,2024-12-30,61.0
101591,NB,2025-01-06,10.0
101591,NB,2025-01-13,58.0
101591,NB,2025-01-20,55.0
101591,NB,2025-01-27,76.0
101591,NB,2025-02-03,66.0
101591,NB,2025-02-10,66.0
101591,NB,2025-02-17,50.0
101591,NB,2025-02-24,72.0
101591,NB,2025-03-03,69.0
101591,NB,2025-03-10,91.0
101591,NB,2025-03-17,51.0
101591,NB,2025-03-24,68.0
101591,NB,2025-03-31,66.0
101591,NB,2025-04-07,79.0
101591,NB,2025-04-14,65.0
101591,NB,2025-04-21,59.0
101591,NB,2025-04-28,65.0
101591,NB,2025-05-05,41.0
101591,NB,2025-05-12,37.0
101591,NB,2025-05-19,64.0
101591,NB,2025-05-26,64.0
101591,NB,2025-06-02,33.0
101591,NL,2024-06-10,13.0
101591,NL,2024-06-17,122.0
101591,NL,2024-06-24,52.0
101591,NL,2024-07-01,52.0
101591,NL,2024-07-08,12.0
101591,NL,2024-07-15,97.0
101591,NL,2024-07-22,15.0
101591,NL,2024-07-29,36.0
101591,NL,2024-08-05,36.0
101591,NL,2024-08-12,36.0
101591,NL,2024-08-19,14.0
101591,NL,2024-08-26,36.0
101591,NL,2024-09-02,27.0
101591,NL,2024-09-09,15.0
101591,NL,2024-09-16,62.0
101591,NL,2024-09-23,60.0
101591,NL,2024-09-30,17.0
101591,NL,2024-10-07,12.0
101591,NL,2024-10-14,100.0
101591,NL,2024-10-21,48.0
101591,NL,2024-10-28,17.0
101591,NL,2024-11-04,72.0
101591,NL,2024-11-11,98.0
101591,NL,2024-11-18,72.0
101591,NL,2024-11-25,24.0
101591,NL,2024-12-02,24.0
101591,NL,2024-12-09,36.0
101591,NL,2024-12-16,113.0
101591,NL,2024-12-23,24.0
101591,NL,2024-12-30,12.0
101591,NL,2025-01-06,63.0
101591,NL,2025-01-13,25.0
101591,NL,2025-01-20,36.0
101591,NL,2025-01-27,109.0
101591,NL,2025-02-03,12.0
101591,NL,2025-02-10,54.0
101591,NL,2025-02-17,48.0
101591,NL,2025-02-24,48.0
101591,NL,2025-03-03,38.0
101591,NL,2025-03-10,48.0
101591,NL,2025-03-17,60.0
101591,NL,2025-03-24,5.0
101591,NL,2025-03-31,25.0
101591,NL,2025-04-07,24.0
101591,NL,2025-04-14,85.0
101591,NL,2025-04-21,24.0
101591,NL,2025-04-28,36.0
101591,NL,2025-05-05,78.0
101591,NL,2025-05-12,36.0
101591,NL,2025-05-19,36.0
101591,NL,2025-05-26,96.0
101591,NL,2025-06-02,0.0
101591,NS,2024-06-10,110.0
101591,NS,2024-06-17,128.0
101591,NS,2024-06-24,147.0
101591,NS,2024-07-01,115.0
101591,NS,2024-07-08,139.0
101591,NS,2024-07-15,133.0
101591,NS,2024-07-22,139.0
101591,NS,2024-07-29,116.0
101591,NS,2024-08-05,109.0
101591,NS,2024-08-12,116.0
101591,NS,2024-08-19,134.0
101591,NS,2024-08-26,149.0
101591,NS,2024-09-02,102.0
101591,NS,2024-09-09,101.0
101591,NS,2024-09-16,98.0
101591,NS,2024-09-23,113.0
101591,NS,2024-09-30,110.0
101591,NS,2024-10-07,135.0
101591,NS,2024-10-14,91.0
101591,NS,2024-10-21,102.0
101591,NS,2024-10-28,100.0
101591,NS,2024-11-04,145.0
101591,NS,2024-11-11,82.0
101591,NS,2024-11-18,103.0
101591,NS,2024-11-25,111.0
101591,NS,2024-12-02,123.0
101591,NS,2024-12-09,94.0
101591,NS,2024-12-16,160.0
101591,NS,2024-12-23,115.0
101591,NS,2024-12-30,107.0
101591,NS,2025-01-06,0.0
101591,NS,2025-01-13,107.0
101591,NS,2025-01-20,110.0
101591,NS,2025-01-27,102.0
101591,NS,2025-02-03,121.0
101591,NS,2025-02-10,122.0
101591,NS,2025-02-17,84.0
101591,NS,2025-02-24,97.0
101591,NS,2025-03-03,120.0
101591,NS,2025-03-10,116.0
101591,NS,2025-03-17,123.0
101591,NS,2025-03-24,109.0
101591,NS,2025-03-31,102.0
101591,NS,2025-04-07,111.0
101591,NS,2025-04-14,109.0
101591,NS,2025-04-21,128.0
101591,NS,2025-04-28,110.0
101591,NS,2025-05-05,132.0
101591,NS,2025-05-12,127.0
101591,NS,2025-05-19,97.0
101591,NS,2025-05-26,141.0
101591,NS,2025-06-02,112.0
101591,ON,2024-06-10,92.0
101591,ON,2024-06-17,93.0
101591,ON,2024-06-24,36.0
101591,ON,2024-07-01,150.0
101591,ON,2024-07-08,128.0
101591,ON,2024-07-15,110.0
101591,ON,2024-07-22,88.0
101591,ON,2024-07-29,40.0
101591,ON,2024-08-05,120.0
101591,ON,2024-08-12,75.0
101591,ON,2024-08-19,47.0
101591,ON,2024-08-26,102.0
101591,ON,2024-09-02,66.0
101591,ON,2024-09-09,99.0
101591,ON,2024-09-16,50.0
101591,ON,2024-09-23,94.0
101591,ON,2024-09-30,50.0
