part,prov,sow,demand
101838,AB,2024-03-18,0.0
101838,AB,2024-03-25,0.0
101838,AB,2024-04-01,150.0
101838,AB,2024-04-08,90.0
101838,AB,2024-04-15,0.0
101838,AB,2024-04-22,0.0
101838,AB,2024-04-29,0.0
101838,AB,2024-05-06,0.0
101838,AB,2024-05-13,0.0
101838,AB,2024-05-20,0.0
101838,AB,2024-05-27,0.0
101838,AB,2024-06-03,0.0
101838,AB,2024-06-10,0.0
101838,AB,2024-06-17,0.0
101838,AB,2024-06-24,0.0
101838,AB,2024-07-01,0.0
101838,AB,2024-07-08,0.0
101838,AB,2024-07-15,0.0
101838,AB,2024-07-22,0.0
101838,AB,2024-07-29,0.0
101838,AB,2024-08-05,0.0
101838,AB,2024-08-12,0.0
101838,AB,2024-08-19,0.0
101838,AB,2024-08-26,0.0
101838,AB,2024-09-02,0.0
101838,AB,2024-09-09,0.0
101838,AB,2024-09-16,0.0
101838,AB,2024-09-23,0.0
101838,AB,2024-09-30,0.0
101838,AB,2024-10-07,0.0
101838,AB,2024-10-14,0.0
101838,AB,2024-10-21,0.0
101838,AB,2024-10-28,0.0
101838,AB,2024-11-04,0.0
101838,AB,2024-11-11,0.0
101838,AB,2024-11-18,0.0
101838,AB,2024-11-25,0.0
101838,AB,2024-12-02,0.0
101838,AB,2024-12-09,0.0
101838,AB,2024-12-16,0.0
101838,AB,2024-12-23,0.0
101838,AB,2024-12-30,0.0
101838,AB,2025-01-06,0.0
101838,AB,2025-01-13,0.0
101838,AB,2025-01-20,0.0
101838,AB,2025-01-27,0.0
101838,AB,2025-02-03,0.0
101838,AB,2025-02-10,0.0
101838,AB,2025-02-17,0.0
101838,AB,2025-02-24,0.0
101838,AB,2025-03-03,0.0
101838,AB,2025-03-10,0.0
101838,AB,2025-03-17,0.0
101838,AB,2025-03-24,0.0
101838,AB,2025-03-31,0.0
101838,AB,2025-04-07,0.0
101838,AB,2025-04-14,0.0
101838,AB,2025-04-21,0.0
101838,AB,2025-04-28,0.0
101838,AB,2025-05-05,0.0
101838,AB,2025-05-12,0.0
101838,AB,2025-05-19,0.0
101838,AB,2025-05-26,0.0
101838,AB,2025-06-02,0.0
101838,AB,2025-06-09,0.0
101838,BC,2023-07-10,3600.0
101838,BC,2023-07-17,0.0
101838,BC,2023-07-24,2700.0
101838,BC,2023-07-31,0.0
101838,BC,2023-08-07,2400.0
101838,BC,2023-08-14,0.0
101838,BC,2023-08-21,0.0
101838,BC,2023-08-28,600.0
101838,BC,2023-09-04,0.0
101838,BC,2023-09-11,0.0
101838,BC,2023-09-18,2100.0
101838,BC,2023-09-25,0.0
101838,BC,2023-10-02,1200.0
101838,BC,2023-10-09,0.0
101838,BC,2023-10-16,600.0
101838,BC,2023-10-23,0.0
101838,BC,2023-10-30,1800.0
101838,BC,2023-11-06,1200.0
101838,BC,2023-11-13,0.0
101838,BC,2023-11-20,600.0
101838,BC,2023-11-27,0.0
101838,BC,2023-12-04,1200.0
101838,BC,2023-12-11,600.0
101838,BC,2023-12-18,1200.0
101838,BC,2023-12-25,0.0
101838,BC,2024-01-01,600.0
101838,BC,2024-01-08,0.0
101838,BC,2024-01-15,0.0
101838,BC,2024-01-22,0.0
101838,BC,2024-01-29,0.0
101838,BC,2024-02-05,0.0
101838,BC,2024-02-12,0.0
101838,BC,2024-02-19,0.0
101838,BC,2024-02-26,1200.0
101838,BC,2024-03-04,0.0
101838,BC,2024-03-11,240.0
101838,BC,2024-03-18,300.0
101838,BC,2024-03-25,0.0
101838,BC,2024-04-01,600.0
101838,BC,2024-04-08,300.0
101838,BC,2024-04-15,0.0
101838,BC,2024-04-22,0.0
101838,BC,2024-04-29,300.0
101838,BC,2024-05-06,0.0
101838,BC,2024-05-13,480.0
101838,BC,2024-05-20,0.0
101838,BC,2024-05-27,0.0
101838,BC,2024-06-03,420.0
101838,BC,2024-06-10,240.0
101838,BC,2024-06-17,0.0
101838,BC,2024-06-24,0.0
101838,BC,2024-07-01,0.0
101838,BC,2024-07-08,480.0
101838,BC,2024-07-15,0.0
101838,BC,2024-07-22,360.0
101838,BC,2024-07-29,360.0
101838,BC,2024-08-05,300.0
101838,BC,2024-08-12,480.0
101838,BC,2024-08-19,0.0
101838,BC,2024-08-26,780.0
101838,BC,2024-09-02,300.0
101838,BC,2024-09-09,600.0
101838,BC,2024-09-16,300.0
101838,BC,2024-09-23,0.0
101838,BC,2024-09-30,300.0
101838,BC,2024-10-07,300.0
101838,BC,2024-10-14,600.0
101838,BC,2024-10-21,480.0
101838,BC,2024-10-28,0.0
101838,BC,2024-11-04,0.0
101838,BC,2024-11-11,0.0
101838,BC,2024-11-18,300.0
101838,BC,2024-11-25,300.0
101838,BC,2024-12-02,0.0
101838,BC,2024-12-09,600.0
101838,BC,2024-12-16,360.0
101838,BC,2024-12-23,0.0
101838,BC,2024-12-30,600.0
101838,BC,2025-01-06,0.0
101838,BC,2025-01-13,0.0
101838,BC,2025-01-20,300.0
101838,BC,2025-01-27,0.0
101838,BC,2025-02-03,240.0
101838,BC,2025-02-10,600.0
101838,BC,2025-02-17,0.0
101838,BC,2025-02-24,240.0
101838,BC,2025-03-03,360.0
101838,BC,2025-03-10,0.0
101838,BC,2025-03-17,600.0
101838,BC,2025-03-24,0.0
101838,BC,2025-03-31,300.0
101838,BC,2025-04-07,300.0
101838,BC,2025-04-14,300.0
101838,BC,2025-04-21,0.0
101838,BC,2025-04-28,0.0
101838,BC,2025-05-05,0.0
101838,BC,2025-05-12,480.0
101838,BC,2025-05-19,300.0
101838,BC,2025-05-26,0.0
101838,BC,2025-06-02,0.0
101838,BC,2025-06-09,600.0
101838,MB,2023-07-03,84.0
101838,MB,2023-07-10,168.0
101838,MB,2023-07-17,42.0
101838,MB,2023-07-24,138.0
101838,MB,2023-07-31,72.0
101838,MB,2023-08-07,18.0
101838,MB,2023-08-14,84.0
101838,MB,2023-08-21,78.0
101838,MB,2023-08-28,72.0
101838,MB,2023-09-04,18.0
101838,MB,2023-09-11,54.0
101838,MB,2023-09-18,138.0
101838,MB,2023-09-25,114.0
101838,MB,2023-10-02,48.0
101838,MB,2023-10-09,54.0
101838,MB,2023-10-16,204.0
101838,MB,2023-10-23,150.0
101838,MB,2023-10-30,306.0
101838,MB,2023-11-06,114.0
101838,MB,2023-11-13,30.0
101838,MB,2023-11-20,120.0
101838,MB,2023-11-27,60.0
101838,MB,2023-12-04,102.0
101838,MB,2023-12-11,30.0
101838,MB,2023-12-18,150.0
101838,MB,2023-12-25,36.0
101838,MB,2024-01-01,54.0
101838,MB,2024-01-08,84.0
101838,MB,2024-01-15,102.0
101838,MB,2024-01-22,48.0
101838,MB,2024-01-29,66.0
101838,MB,2024-02-05,126.0
101838,MB,2024-02-12,0.0
101838,MB,2024-02-19,36.0
101838,MB,2024-02-26,102.0
101838,MB,2024-03-04,48.0
101838,MB,2024-03-11,216.0
101838,MB,2024-03-18,48.0
101838,MB,2024-03-25,96.0
101838,MB,2024-04-01,54.0
101838,MB,2024-04-08,138.0
101838,MB,2024-04-15,72.0
101838,MB,2024-04-22,48.0
101838,MB,2024-04-29,66.0
101838,MB,2024-05-06,60.0
101838,MB,2024-05-13,102.0
101838,MB,2024-05-20,18.0
101838,MB,2024-05-27,138.0
101838,MB,2024-06-03,48.0
101838,MB,2024-06-10,96.0
101838,MB,2024-06-17,156.0
101838,MB,2024-06-24,60.0
101838,MB,2024-07-01,18.0
101838,MB,2024-07-08,174.0
101838,MB,2024-07-15,54.0
101838,MB,2024-07-22,84.0
101838,MB,2024-07-29,36.0
101838,MB,2024-08-05,18.0
101838,MB,2024-08-12,138.0
101838,MB,2024-08-19,96.0
101838,MB,2024-08-26,84.0
101838,MB,2024-09-02,78.0
101838,MB,2024-09-09,186.0
101838,MB,2024-09-16,36.0
101838,MB,2024-09-23,96.0
101838,MB,2024-09-30,90.0
101838,MB,2024-10-07,108.0
101838,MB,2024-10-14,114.0
101838,MB,2024-10-21,72.0
101838,MB,2024-10-28,18.0
101838,MB,2024-11-04,90.0
101838,MB,2024-11-11,72.0
101838,MB,2024-11-18,120.0
101838,MB,2024-11-25,36.0
101838,MB,2024-12-02,78.0
101838,MB,2024-12-09,24.0
101838,MB,2024-12-16,96.0
101838,MB,2024-12-23,72.0
101838,MB,2024-12-30,18.0
101838,MB,2025-01-06,78.0
101838,MB,2025-01-13,162.0
101838,MB,2025-01-20,60.0
101838,MB,2025-01-27,54.0
101838,MB,2025-02-03,18.0
101838,MB,2025-02-10,72.0
101838,MB,2025-02-17,0.0
101838,MB,2025-02-24,114.0
101838,MB,2025-03-03,96.0
101838,MB,2025-03-10,42.0
101838,MB,2025-03-17,162.0
101838,MB,2025-03-24,60.0
101838,MB,2025-03-31,78.0
101838,MB,2025-04-07,78.0
101838,MB,2025-04-14,54.0
101838,MB,2025-04-21,12.0
101838,MB,2025-04-28,138.0
101838,MB,2025-05-05,72.0
101838,MB,2025-05-12,78.0
101838,MB,2025-05-19,42.0
101838,MB,2025-05-26,174.0
101838,MB,2025-06-02,36.0
101838,MB,2025-06-09,66.0
101838,NL,2023-07-10,120.0
101838,NL,2023-07-17,0.0
101838,NL,2023-07-24,0.0
101838,NL,2023-07-31,60.0
101838,NL,2023-08-07,600.0
101838,NL,2023-08-14,300.0
101838,NL,2023-08-21,0.0
101838,NL,2023-08-28,300.0
101838,NL,2023-09-04,0.0
101838,NL,2023-09-11,0.0
101838,NL,2023-09-18,0.0
101838,NL,2023-09-25,0.0
101838,NL,2023-10-02,0.0
101838,NL,2023-10-09,0.0
101838,NL,2023-10-16,0.0
101838,NL,2023-10-23,0.0
101838,NL,2023-10-30,0.0
101838,NL,2023-11-06,0.0
101838,NL,2023-11-13,120.0
101838,NL,2023-11-20,180.0
101838,NL,2023-11-27,60.0
101838,NL,2023-12-04,366.0
101838,NL,2023-12-11,0.0
101838,NL,2023-12-18,0.0
101838,NL,2023-12-25,0.0
101838,NL,2024-01-01,0.0
101838,NL,2024-01-08,0.0
101838,NL,2024-01-15,0.0
101838,NL,2024-01-22,480.0
101838,NL,2024-01-29,0.0
101838,NL,2024-02-05,0.0
101838,NL,2024-02-12,0.0
101838,NL,2024-02-19,0.0
101838,NL,2024-02-26,0.0
101838,NL,2024-03-04,0.0
101838,NL,2024-03-11,0.0
101838,NL,2024-03-18,0.0
101838,NL,2024-03-25,0.0
101838,NL,2024-04-01,0.0
101838,NL,2024-04-08,0.0
101838,NL,2024-04-15,0.0
101838,NL,2024-04-22,0.0
101838,NL,2024-04-29,0.0
101838,NL,2024-05-06,0.0
101838,NL,2024-05-13,60.0
101838,NL,2024-05-20,60.0
101838,NL,2024-05-27,0.0
101838,NL,2024-06-03,48.0
101838,NL,2024-06-10,60.0
101838,NL,2024-06-17,60.0
101838,NL,2024-06-24,30.0
101838,NL,2024-07-01,30.0
101838,NL,2024-07-08,0.0
101838,NL,2024-07-15,48.0
101838,NL,2024-07-22,60.0
101838,NL,2024-07-29,60.0
101838,NL,2024-08-05,0.0
101838,NL,2024-08-12,30.0
101838,NL,2024-08-19,0.0
101838,NL,2024-08-26,30.0
101838,NL,2024-09-02,0.0
101838,NL,2024-09-09,30.0
101838,NL,2024-09-16,0.0
101838,NL,2024-09-23,0.0
101838,NL,2024-09-30,72.0
101838,NL,2024-10-07,60.0
101838,NL,2024-10-14,120.0
101838,NL,2024-10-21,60.0
101838,NL,2024-10-28,30.0
101838,NL,2024-11-04,60.0
101838,NL,2024-11-11,30.0
101838,NL,2024-11-18,30.0
101838,NL,2024-11-25,60.0
101838,NL,2024-12-02,0.0
101838,NL,2024-12-09,0.0
101838,NL,2024-12-16,0.0
101838,NL,2024-12-23,0.0
101838,NL,2024-12-30,120.0
101838,NL,2025-01-06,0.0
101838,NL,2025-01-13,120.0
101838,NL,2025-01-20,0.0
101838,NL,2025-01-27,30.0
101838,NL,2025-02-03,0.0
101838,NL,2025-02-10,0.0
101838,NL,2025-02-17,0.0
101838,NL,2025-02-24,0.0
101838,NL,2025-03-03,0.0
101838,NL,2025-03-10,0.0
101838,NL,2025-03-17,0.0
101838,NL,2025-03-24,0.0
101838,NL,2025-03-31,0.0
101838,NL,2025-04-07,0.0
101838,NL,2025-04-14,0.0
101838,NL,2025-04-21,0.0
101838,NL,2025-04-28,0.0
101838,NL,2025-05-05,0.0
101838,NL,2025-05-12,0.0
101838,NL,2025-05-19,0.0
101838,NL,2025-05-26,0.0
101838,NL,2025-06-02,0.0
101838,NL,2025-06-09,0.0
101838,NT,2023-08-07,24.0
101838,NT,2023-08-14,0.0
101838,NT,2023-08-21,0.0
101838,NT,2023-08-28,0.0
101838,NT,2023-09-04,0.0
101838,NT,2023-09-11,0.0
101838,NT,2023-09-18,0.0
101838,NT,2023-09-25,0.0
101838,NT,2023-10-02,0.0
101838,NT,2023-10-09,0.0
101838,NT,2023-10-16,0.0
101838,NT,2023-10-23,0.0
101838,NT,2023-10-30,0.0
101838,NT,2023-11-06,30.0
101838,NT,2023-11-13,0.0
101838,NT,2023-11-20,0.0
101838,NT,2023-11-27,0.0
101838,NT,2023-12-04,12.0
101838,NT,2023-12-11,0.0
101838,NT,2023-12-18,6.0
101838,NT,2023-12-25,0.0
101838,NT,2024-01-01,0.0
101838,NT,2024-01-08,0.0
101838,NT,2024-01-15,0.0
101838,NT,2024-01-22,0.0
101838,NT,2024-01-29,0.0
101838,NT,2024-02-05,0.0
101838,NT,2024-02-12,0.0
101838,NT,2024-02-19,0.0
101838,NT,2024-02-26,0.0
101838,NT,2024-03-04,6.0
101838,NT,2024-03-11,0.0
101838,NT,2024-03-18,24.0
101838,NT,2024-03-25,0.0
101838,NT,2024-04-01,0.0
101838,NT,2024-04-08,0.0
101838,NT,2024-04-15,0.0
101838,NT,2024-04-22,0.0
101838,NT,2024-04-29,18.0
101838,NT,2024-05-06,0.0
101838,NT,2024-05-13,24.0
101838,NT,2024-05-20,0.0
101838,NT,2024-05-27,0.0
101838,NT,2024-06-03,0.0
101838,NT,2024-06-10,0.0
101838,NT,2024-06-17,0.0
101838,NT,2024-06-24,0.0
101838,NT,2024-07-01,0.0
101838,NT,2024-07-08,0.0
101838,NT,2024-07-15,30.0
101838,NT,2024-07-22,0.0
101838,NT,2024-07-29,24.0
101838,NT,2024-08-05,0.0
101838,NT,2024-08-12,0.0
101838,NT,2024-08-19,0.0
101838,NT,2024-08-26,0.0
101838,NT,2024-09-02,0.0
101838,NT,2024-09-09,0.0
101838,NT,2024-09-16,0.0
101838,NT,2024-09-23,0.0
101838,NT,2024-09-30,0.0
101838,NT,2024-10-07,0.0
101838,NT,2024-10-14,0.0
101838,NT,2024-10-21,12.0
101838,NT,2024-10-28,0.0
101838,NT,2024-11-04,0.0
101838,NT,2024-11-11,0.0
101838,NT,2024-11-18,0.0
101838,NT,2024-11-25,0.0
101838,NT,2024-12-02,0.0
101838,NT,2024-12-09,0.0
101838,NT,2024-12-16,18.0
101838,NT,2024-12-23,0.0
101838,NT,2024-12-30,0.0
101838,NT,2025-01-06,0.0
101838,NT,2025-01-13,0.0
101838,NT,2025-01-20,30.0
101838,NT,2025-01-27,0.0
101838,NT,2025-02-03,6.0
101838,NT,2025-02-10,0.0
101838,NT,2025-02-17,24.0
101838,NT,2025-02-24,0.0
101838,NT,2025-03-03,0.0
101838,NT,2025-03-10,0.0
101838,NT,2025-03-17,0.0
101838,NT,2025-03-24,0.0
101838,NT,2025-03-31,0.0
101838,NT,2025-04-07,0.0
101838,NT,2025-04-14,0.0
101838,NT,2025-04-21,0.0
101838,NT,2025-04-28,60.0
101838,NT,2025-05-05,0.0
101838,NT,2025-05-12,0.0
101838,NT,2025-05-19,0.0
101838,NT,2025-05-26,0.0
101838,NT,2025-06-02,0.0
101838,NT,2025-06-09,0.0
101838,NU,2025-05-05,72.0
101838,NU,2025-05-12,0.0
101838,NU,2025-05-19,0.0
101838,NU,2025-05-26,0.0
101838,NU,2025-06-02,0.0
101838,NU,2025-06-09,0.0
101838,ON,2025-04-21,481.0
101838,ON,2025-04-28,0.0
101838,ON,2025-05-05,0.0
101838,ON,2025-05-12,0.0
101838,ON,2025-05-19,0.0
101838,ON,2025-05-26,0.0
101838,ON,2025-06-02,0.0
101838,ON,2025-06-09,0.0
101838,PE,2023-08-14,60.0
101838,PE,2023-08-21,0.0
101838,PE,2023-08-28,0.0
101838,PE,2023-09-04,0.0
101838,PE,2023-09-11,0.0
101838,PE,2023-09-18,0.0
101838,PE,2023-09-25,210.0
101838,PE,2023-10-02,0.0
101838,PE,2023-10-09,0.0
101838,PE,2023-10-16,0.0
101838,PE,2023-10-23,0.0
101838,PE,2023-10-30,0.0
101838,PE,2023-11-06,210.0
101838,PE,2023-11-13,0.0
101838,PE,2023-11-20,60.0
101838,PE,2023-11-27,0.0
101838,PE,2023-12-04,0.0
101838,PE,2023-12-11,0.0
101838,PE,2023-12-18,0.0
101838,PE,2023-12-25,0.0
101838,PE,2024-01-01,0.0
101838,PE,2024-01-08,0.0
101838,PE,2024-01-15,0.0
101838,PE,2024-01-22,0.0
101838,PE,2024-01-29,390.0
101838,PE,2024-02-05,0.0
101838,PE,2024-02-12,120.0
101838,PE,2024-02-19,0.0
101838,PE,2024-02-26,0.0
101838,PE,2024-03-04,0.0
101838,PE,2024-03-11,0.0
101838,PE,2024-03-18,0.0
101838,PE,2024-03-25,0.0
101838,PE,2024-04-01,0.0
101838,PE,2024-04-08,0.0
101838,PE,2024-04-15,0.0
101838,PE,2024-04-22,0.0
101838,PE,2024-04-29,0.0
101838,PE,2024-05-06,0.0
101838,PE,2024-05-13,0.0
101838,PE,2024-05-20,0.0
101838,PE,2024-05-27,0.0
101838,PE,2024-06-03,0.0
101838,PE,2024-06-10,0.0
101838,PE,2024-06-17,0.0
101838,PE,2024-06-24,0.0
101838,PE,2024-07-01,0.0
101838,PE,2024-07-08,0.0
101838,PE,2024-07-15,30.0
101838,PE,2024-07-22,0.0
101838,PE,2024-07-29,0.0
101838,PE,2024-08-05,0.0
101838,PE,2024-08-12,0.0
101838,PE,2024-08-19,0.0
101838,PE,2024-08-26,0.0
101838,PE,2024-09-02,0.0
101838,PE,2024-09-09,0.0
101838,PE,2024-09-16,0.0
101838,PE,2024-09-23,18.0
101838,PE,2024-09-30,0.0
101838,PE,2024-10-07,90.0
101838,PE,2024-10-14,0.0
101838,PE,2024-10-21,0.0
101838,PE,2024-10-28,0.0
101838,PE,2024-11-04,96.0
101838,PE,2024-11-11,0.0
101838,PE,2024-11-18,0.0
101838,PE,2024-11-25,0.0
101838,PE,2024-12-02,0.0
101838,PE,2024-12-09,0.0
101838,PE,2024-12-16,0.0
101838,PE,2024-12-23,0.0
101838,PE,2024-12-30,0.0
101838,PE,2025-01-06,0.0
101838,PE,2025-01-13,0.0
101838,PE,2025-01-20,0.0
101838,PE,2025-01-27,0.0
101838,PE,2025-02-03,0.0
101838,PE,2025-02-10,0.0
101838,PE,2025-02-17,0.0
101838,PE,2025-02-24,0.0
101838,PE,2025-03-03,0.0
101838,PE,2025-03-10,0.0
101838,PE,2025-03-17,0.0
101838,PE,2025-03-24,0.0
101838,PE,2025-03-31,0.0
101838,PE,2025-04-07,0.0
101838,PE,2025-04-14,0.0
101838,PE,2025-04-21,0.0
101838,PE,2025-04-28,0.0
101838,PE,2025-05-05,0.0
101838,PE,2025-05-12,0.0
101838,PE,2025-05-19,0.0
101838,PE,2025-05-26,0.0
101838,PE,2025-06-02,0.0
101838,PE,2025-06-09,0.0
101838,SK,2023-07-10,6.0
101838,SK,2023-07-17,0.0
101838,SK,2023-07-24,24.0
101838,SK,2023-07-31,6.0
101838,SK,2023-08-07,0.0
101838,SK,2023-08-14,0.0
101838,SK,2023-08-21,12.0
101838,SK,2023-08-28,0.0
101838,SK,2023-09-04,0.0
101838,SK,2023-09-11,0.0
101838,SK,2023-09-18,0.0
101838,SK,2023-09-25,0.0
101838,SK,2023-10-02,0.0
101838,SK,2023-10-09,6.0
101838,SK,2023-10-16,0.0
101838,SK,2023-10-23,12.0
101838,SK,2023-10-30,0.0
101838,SK,2023-11-06,6.0
101838,SK,2023-11-13,0.0
101838,SK,2023-11-20,0.0
101838,SK,2023-11-27,6.0
101838,SK,2023-12-04,0.0
101838,SK,2023-12-11,0.0
101838,SK,2023-12-18,0.0
101838,SK,2023-12-25,0.0
101838,SK,2024-01-01,0.0
101838,SK,2024-01-08,0.0
101838,SK,2024-01-15,0.0
101838,SK,2024-01-22,0.0
101838,SK,2024-01-29,0.0
101838,SK,2024-02-05,0.0
101838,SK,2024-02-12,0.0
101838,SK,2024-02-19,0.0
101838,SK,2024-02-26,180.0
101838,SK,2024-03-04,0.0
101838,SK,2024-03-11,0.0
101838,SK,2024-03-18,0.0
101838,SK,2024-03-25,0.0
101838,SK,2024-04-01,0.0
101838,SK,2024-04-08,12.0
101838,SK,2024-04-15,0.0
101838,SK,2024-04-22,0.0
101838,SK,2024-04-29,12.0
101838,SK,2024-05-06,0.0
101838,SK,2024-05-13,0.0
101838,SK,2024-05-20,24.0
101838,SK,2024-05-27,54.0
101838,SK,2024-06-03,12.0
101838,SK,2024-06-10,0.0
101838,SK,2024-06-17,0.0
101838,SK,2024-06-24,6.0
101838,SK,2024-07-01,0.0
101838,SK,2024-07-08,0.0
101838,SK,2024-07-15,0.0
101838,SK,2024-07-22,0.0
101838,SK,2024-07-29,0.0
101838,SK,2024-08-05,90.0
101838,SK,2024-08-12,0.0
101838,SK,2024-08-19,0.0
101838,SK,2024-08-26,300.0
101838,SK,2024-09-02,0.0
101838,SK,2024-09-09,552.0
101838,SK,2024-09-16,6.0
101838,SK,2024-09-23,0.0
101838,SK,2024-09-30,0.0
101838,SK,2024-10-07,0.0
101838,SK,2024-10-14,0.0
101838,SK,2024-10-21,0.0
101838,SK,2024-10-28,0.0
101838,SK,2024-11-04,0.0
101838,SK,2024-11-11,0.0
101838,SK,2024-11-18,0.0
101838,SK,2024-11-25,180.0
101838,SK,2024-12-02,0.0
101838,SK,2024-12-09,0.0
101838,SK,2024-12-16,12.0
101838,SK,2024-12-23,0.0
101838,SK,2024-12-30,0.0
101838,SK,2025-01-06,258.0
101838,SK,2025-01-13,0.0
101838,SK,2025-01-20,306.0
101838,SK,2025-01-27,0.0
101838,SK,2025-02-03,312.0
101838,SK,2025-02-10,30.0
101838,SK,2025-02-17,426.0
101838,SK,2025-02-24,48.0
101838,SK,2025-03-03,0.0
101838,SK,2025-03-10,84.0
101838,SK,2025-03-17,12.0
101838,SK,2025-03-24,0.0
101838,SK,2025-03-31,18.0
101838,SK,2025-04-07,6.0
101838,SK,2025-04-14,300.0
101838,SK,2025-04-21,18.0
101838,SK,2025-04-28,0.0
101838,SK,2025-05-05,12.0
101838,SK,2025-05-12,12.0
101838,SK,2025-05-19,0.0
101838,SK,2025-05-26,12.0
101838,SK,2025-06-02,402.0
101838,SK,2025-06-09,18.0
101839,AB,2023-07-03,600.0
101839,AB,2023-07-10,0.0
101839,AB,2023-07-17,1440.0
101839,AB,2023-07-24,0.0
101839,AB,2023-07-31,1800.0
101839,AB,2023-08-07,1200.0
101839,AB,2023-08-14,900.0
101839,AB,2023-08-21,2520.0
101839,AB,2023-08-28,1920.0
101839,AB,2023-09-04,0.0
101839,AB,2023-09-11,0.0
101839,AB,2023-09-18,0.0
101839,AB,2023-09-25,600.0
101839,AB,2023-10-02,0.0
101839,AB,2023-10-09,2700.0
101839,AB,2023-10-16,0.0
101839,AB,2023-10-23,0.0
101839,AB,2023-10-30,0.0
101839,AB,2023-11-06,0.0
101839,AB,2023-11-13,0.0
101839,AB,2023-11-20,0.0
101839,AB,2023-11-27,0.0
101839,AB,2023-12-04,0.0
101839,AB,2023-12-11,0.0
101839,AB,2023-12-18,0.0
101839,AB,2023-12-25,0.0
101839,AB,2024-01-01,0.0
101839,AB,2024-01-08,0.0
101839,AB,2024-01-15,300.0
101839,AB,2024-01-22,0.0
101839,AB,2024-01-29,0.0
101839,AB,2024-02-05,0.0
101839,AB,2024-02-12,0.0
101839,AB,2024-02-19,0.0
101839,AB,2024-02-26,0.0
101839,AB,2024-03-04,0.0
101839,AB,2024-03-11,0.0
101839,AB,2024-03-18,0.0
101839,AB,2024-03-25,0.0
101839,AB,2024-04-01,1050.0
101839,AB,2024-04-08,0.0
101839,AB,2024-04-15,0.0
101839,AB,2024-04-22,0.0
101839,AB,2024-04-29,0.0
101839,AB,2024-05-06,0.0
101839,AB,2024-05-13,0.0
101839,AB,2024-05-20,0.0
101839,AB,2024-05-27,600.0
101839,AB,2024-06-03,300.0
101839,AB,2024-06-10,300.0
101839,AB,2024-06-17,150.0
101839,AB,2024-06-24,900.0
101839,AB,2024-07-01,0.0
101839,AB,2024-07-08,0.0
101839,AB,2024-07-15,0.0
101839,AB,2024-07-22,150.0
101839,AB,2024-07-29,150.0
101839,AB,2024-08-05,300.0
101839,AB,2024-08-12,300.0
101839,AB,2024-08-19,150.0
101839,AB,2024-08-26,300.0
101839,AB,2024-09-02,120.0
101839,AB,2024-09-09,180.0
101839,AB,2024-09-16,570.0
101839,AB,2024-09-23,420.0
101839,AB,2024-09-30,0.0
101839,AB,2024-10-07,180.0
101839,AB,2024-10-14,270.0
101839,AB,2024-10-21,390.0
101839,AB,2024-10-28,0.0
101839,AB,2024-11-04,420.0
101839,AB,2024-11-11,0.0
101839,AB,2024-11-18,480.0
101839,AB,2024-11-25,120.0
101839,AB,2024-12-02,60.0
101839,AB,2024-12-09,360.0
101839,AB,2024-12-16,0.0
101839,AB,2024-12-23,0.0
101839,AB,2024-12-30,930.0
101839,AB,2025-01-06,0.0
101839,AB,2025-01-13,0.0
101839,AB,2025-01-20,0.0
101839,AB,2025-01-27,0.0
101839,AB,2025-02-03,0.0
101839,AB,2025-02-10,0.0
101839,AB,2025-02-17,1260.0
101839,AB,2025-02-24,0.0
101839,AB,2025-03-03,150.0
101839,AB,2025-03-10,0.0
101839,AB,2025-03-17,1470.0
101839,AB,2025-03-24,0.0
101839,AB,2025-03-31,180.0
101839,AB,2025-04-07,0.0
101839,AB,2025-04-14,510.0
101839,AB,2025-04-21,0.0
101839,AB,2025-04-28,870.0
101839,AB,2025-05-05,0.0
101839,AB,2025-05-12,270.0
101839,AB,2025-05-19,600.0
101839,AB,2025-05-26,180.0
101839,AB,2025-06-02,930.0
101839,AB,2025-06-09,660.0
101839,BC,2024-04-15,1800.0
101839,BC,2024-04-22,0.0
101839,BC,2024-04-29,0.0
101839,BC,2024-05-06,0.0
101839,BC,2024-05-13,0.0
101839,BC,2024-05-20,1500.0
101839,BC,2024-05-27,0.0
101839,BC,2024-06-03,0.0
101839,BC,2024-06-10,600.0
101839,BC,2024-06-17,0.0
101839,BC,2024-06-24,420.0
101839,BC,2024-07-01,420.0
101839,BC,2024-07-08,0.0
101839,BC,2024-07-15,0.0
101839,BC,2024-07-22,300.0
101839,BC,2024-07-29,780.0
101839,BC,2024-08-05,360.0
101839,BC,2024-08-12,600.0
101839,BC,2024-08-19,0.0
101839,BC,2024-08-26,240.0
101839,BC,2024-09-02,300.0
101839,BC,2024-09-09,300.0
101839,BC,2024-09-16,0.0
101839,BC,2024-09-23,0.0
101839,BC,2024-09-30,480.0
101839,BC,2024-10-07,0.0
101839,BC,2024-10-14,0.0
101839,BC,2024-10-21,0.0
101839,BC,2024-10-28,0.0
101839,BC,2024-11-04,0.0
101839,BC,2024-11-11,0.0
101839,BC,2024-11-18,0.0
101839,BC,2024-11-25,240.0
101839,BC,2024-12-02,180.0
101839,BC,2024-12-09,0.0
101839,BC,2024-12-16,360.0
101839,BC,2024-12-23,0.0
101839,BC,2024-12-30,240.0
101839,BC,2025-01-06,0.0
101839,BC,2025-01-13,0.0
101839,BC,2025-01-20,420.0
101839,BC,2025-01-27,0.0
